Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002575328354365182,0.0007714065312419646,1,0.9984571869375161,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002564102564102564,0.0007680491551459293,1,0.9984639016897081,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00024594195769798326,0.0007367387033398821,1,0.9985265225933202,NMAP
Tcp,Unassigned,1058,249544,0,4173,14,4162,128,64,84640,19963520,0,0,0,0,0,0,0.2,0.00073117231294175,0,0.9982939312698026,NMAP
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002340276152586005,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022366360993066427,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022406453058480843,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022779043280182233,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023004370830457787,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022336385972749609,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002300966405890474,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.000493339911198816,0.0007389162561576355,1,0.9985221674876847,NMAP
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,2222.653828670612,1815.496356235842,0,0,0,0,0,0,1,0.058419243986254296,0,0,NORMAL
Udp,Unassigned,3780,60357,0,170,63,0,64,0,302400,4828560,0,0,0,0,0,0,0.5,0.21212121212121213,0,0,NORMAL
Tcp,Unassigned,6516,57621,0,248,151,158,45,128,521280,4609680,0,0,0,0,0,0,0.1891891891891892,0.10714285714285714,0.3783783783783784,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00022153300841825432,0,0,0,SYN_FLOOD
Tcp,Unassigned,2466,61671,0,248,151,158,110,128,8592.334494773524,9891.891891891899,0,0,0,0,0,0,0.5877192982456141,0.055900621118012424,0.24561403508771928,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00025176233635448137,0.0007541478129713424,1,0.9984917043740573,NMAP
Tcp,Unassigned,2466,61671,0,248,151,158,109,128,13951.909476661955,16509.436487752566,0,0,0,0,0,0,0.6016949152542372,0.0547112462006079,0.23728813559322035,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.00024248302618816683,0.0007258649891120251,1,0.997822405032664,NMAP
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002484472049689441,0.0007442322004465393,1,0.9985115355991069,NMAP
Tcp,Unassigned,40,64097,0,248,151,158,110,128,1009.4637223974763,5554.031952342295,0,0,0,0,0,0,0.4444444444444444,0.056338028169014086,0.345679012345679,0,NORMAL
Tcp,Unassigned,2071,62066,0,248,151,158,46,128,863.276365152147,2472.453491614557,0,0,0,0,0,0,0.5208333333333334,0.06060606060606061,0.2916666666666667,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023557126030624264,0,0,0,SYN_FLOOD
Tcp,Unassigned,26893,37244,0,248,158,151,128,109,53121.975308642104,43816.47058823512,0,0,0,0,0,0,1,0.059027777777777776,0,0,NORMAL
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.000234192037470726,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002232142857142857,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.0002284669865204478,0,0,0,SYN_FLOOD
Tcp,Unassigned,160,723588,0,4523,4523,1,64,128,12800,57887040,0,0,0,0,0,0,0.00023369946249123628,0,0,0,SYN_FLOOD
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002467308166790032,0.0007390983000739098,1,0.9985218033998522,NMAP
Tcp,Unassigned,111,64026,0,248,151,158,47,128,1093.5960591133005,3391.1178199730134,0,0,0,0,0,0,0.624,0.05459770114942529,0.224,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0005005005005005005,0.0007496251874062968,1,0.9985007496251874,NMAP
Udp,Unassigned,10746,53391,0,170,153,158,64,128,265333.3333333332,130063.33739342255,0,0,0,0,0,0,0.12,0.08264462809917356,0,0,NORMAL
Udp,Unassigned,10746,53391,0,170,153,158,64,128,358199.99999999994,204367.46411483455,0,0,0,0,0,0,0.1694915254237288,0.0821917808219178,0,0,NORMAL
Tcp,Unassigned,249544,1058,0,4173,4162,14,64,128,19963520,84640,0,0,0,0,0,0,0.0002421893921046258,0.0007249879168680521,1,0.9978250362493959,NMAP
